"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","age","gender","population","target","value"
"2024-03-01","ModelA",2038,"statusquo",74,"ABC","15-49","Total","General population","hiv_incidence",0.387725327592797
"2024-03-01","ModelA",2039,"statusquo",74,"ABC","15-49","Total","General population","hiv_incidence",0.30613128651786
"2024-03-01","ModelA",2040,"statusquo",74,"ABC","15-49","Total","General population","hiv_incidence",0.246887739241745
"2024-03-01","ModelA",2023,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",1.19209272299855
"2024-03-01","ModelA",2024,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",1.22000138990519
"2024-03-01","ModelA",2025,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",1.08193816659185
"2024-03-01","ModelA",2026,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",1.06913708193094
"2024-03-01","ModelA",2027,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",1.02863182193623
"2024-03-01","ModelA",2028,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.937965022976144
"2024-03-01","ModelA",2029,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.87980002811074
"2024-03-01","ModelA",2030,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.892236321902745
"2024-03-01","ModelA",2031,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.838714884804608
"2024-03-01","ModelA",2032,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.807915014611924
"2024-03-01","ModelA",2033,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.647157155319562
"2024-03-01","ModelA",2034,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.623390133616219
"2024-03-01","ModelA",2035,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.559160347632602
"2024-03-01","ModelA",2036,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.469109516184367
"2024-03-01","ModelA",2037,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.417825444994347
"2024-03-01","ModelA",2038,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.370966714183892
"2024-03-01","ModelA",2039,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.302643138351245
"2024-03-01","ModelA",2040,"statusquo",75,"ABC","15-49","Total","General population","hiv_incidence",0.254455016709096
"2024-03-01","ModelA",2023,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",1.20883326705755
"2024-03-01","ModelA",2024,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",1.3437143766694
"2024-03-01","ModelA",2025,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",1.06322249048892
"2024-03-01","ModelA",2026,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",1.11592119363474
"2024-03-01","ModelA",2027,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",1.01047575671957
"2024-03-01","ModelA",2028,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",1.0056188284794
"2024-03-01","ModelA",2029,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.989631787712036
"2024-03-01","ModelA",2030,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.892182326029239
"2024-03-01","ModelA",2031,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.755587041817342
"2024-03-01","ModelA",2032,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.726745953226347
"2024-03-01","ModelA",2033,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.637749727429023
"2024-03-01","ModelA",2034,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.561110337239149
"2024-03-01","ModelA",2035,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.599625401273828
"2024-03-01","ModelA",2036,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.495941835197308
"2024-03-01","ModelA",2037,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.432639803391539
"2024-03-01","ModelA",2038,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.357965252797864
"2024-03-01","ModelA",2039,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.314184243579203
"2024-03-01","ModelA",2040,"statusquo",76,"ABC","15-49","Total","General population","hiv_incidence",0.249621244477864
"2024-03-01","ModelA",2023,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",1.16947170772336
"2024-03-01","ModelA",2024,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",1.14028134067567
"2024-03-01","ModelA",2025,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",1.12476700320558
"2024-03-01","ModelA",2026,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",1.03022232785042
"2024-03-01","ModelA",2027,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",1.09858998616425
"2024-03-01","ModelA",2028,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.902944594059741
"2024-03-01","ModelA",2029,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.861759078928311
"2024-03-01","ModelA",2030,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.8227194512099
"2024-03-01","ModelA",2031,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.773130867102873
"2024-03-01","ModelA",2032,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.686375123615432
"2024-03-01","ModelA",2033,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.657430799961634
"2024-03-01","ModelA",2034,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.601076734718118
"2024-03-01","ModelA",2035,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.521517880234725
"2024-03-01","ModelA",2036,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.506311312894767
"2024-03-01","ModelA",2037,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.415277885383646
"2024-03-01","ModelA",2038,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.355326325106285
"2024-03-01","ModelA",2039,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.293408433112759
"2024-03-01","ModelA",2040,"statusquo",77,"ABC","15-49","Total","General population","hiv_incidence",0.246475768882731
"2024-03-01","ModelA",2023,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",1.19677990557572
"2024-03-01","ModelA",2024,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",1.15309711112737
"2024-03-01","ModelA",2025,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",1.12011346124694
"2024-03-01","ModelA",2026,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",1.07818095147784
"2024-03-01","ModelA",2027,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",1.02716902485276
"2024-03-01","ModelA",2028,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",1.0006644061081
"2024-03-01","ModelA",2029,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.955268438032286
"2024-03-01","ModelA",2030,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.837692943731423
"2024-03-01","ModelA",2031,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.79684648361961
"2024-03-01","ModelA",2032,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.732243878947828
"2024-03-01","ModelA",2033,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.62616405509007
"2024-03-01","ModelA",2034,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.61504607920323
"2024-03-01","ModelA",2035,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.535297474758449
"2024-03-01","ModelA",2036,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.521512346215062
"2024-03-01","ModelA",2037,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.421213641217137
"2024-03-01","ModelA",2038,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.386870737879066
"2024-03-01","ModelA",2039,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.299634492928249
"2024-03-01","ModelA",2040,"statusquo",78,"ABC","15-49","Total","General population","hiv_incidence",0.219666148535292
"2024-03-01","ModelA",2023,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",1.31481109956683
"2024-03-01","ModelA",2024,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",1.28865699868754
"2024-03-01","ModelA",2025,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",1.07186503569318
"2024-03-01","ModelA",2026,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.990763408837449
"2024-03-01","ModelA",2027,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.99316033101013
"2024-03-01","ModelA",2028,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.919271715333572
"2024-03-01","ModelA",2029,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",1.00922832915462
"2024-03-01","ModelA",2030,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.845309768515341
"2024-03-01","ModelA",2031,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.76818706762445
"2024-03-01","ModelA",2032,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.777411837514328
"2024-03-01","ModelA",2033,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.648737673083577
"2024-03-01","ModelA",2034,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.605061554532396
"2024-03-01","ModelA",2035,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.554941053770381
"2024-03-01","ModelA",2036,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.467345372161863
"2024-03-01","ModelA",2037,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.424636670368894
"2024-03-01","ModelA",2038,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.373766435129808
"2024-03-01","ModelA",2039,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.311862004396835
"2024-03-01","ModelA",2040,"statusquo",79,"ABC","15-49","Total","General population","hiv_incidence",0.260963269819545
"2024-03-01","ModelA",2023,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",1.28017814006017
"2024-03-01","ModelA",2024,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",1.20616887923197
"2024-03-01","ModelA",2025,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",1.08636369031397
"2024-03-01","ModelA",2026,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",1.10801116067889
"2024-03-01","ModelA",2027,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",1.06211940243396
"2024-03-01","ModelA",2028,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.950761080879877
"2024-03-01","ModelA",2029,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.846951541582311
"2024-03-01","ModelA",2030,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.832251567208915
"2024-03-01","ModelA",2031,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.76865901785023
"2024-03-01","ModelA",2032,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.738513341566301
"2024-03-01","ModelA",2033,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.668612291503988
"2024-03-01","ModelA",2034,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.561436528619966
"2024-03-01","ModelA",2035,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.601571497946429
"2024-03-01","ModelA",2036,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.453451620397396
"2024-03-01","ModelA",2037,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.428215075326628
"2024-03-01","ModelA",2038,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.392886138264211
"2024-03-01","ModelA",2039,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.285512582184966
"2024-03-01","ModelA",2040,"statusquo",80,"ABC","15-49","Total","General population","hiv_incidence",0.253989823106096
"2024-03-01","ModelA",2023,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",1.30093234096551
"2024-03-01","ModelA",2024,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",1.1756827014475
"2024-03-01","ModelA",2025,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",1.05478923362808
"2024-03-01","ModelA",2026,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",1.03513199191337
"2024-03-01","ModelA",2027,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",1.0653999821609
"2024-03-01","ModelA",2028,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.934714331482858
"2024-03-01","ModelA",2029,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.883994331088509
"2024-03-01","ModelA",2030,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.847586041768396
"2024-03-01","ModelA",2031,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.81594534964765
"2024-03-01","ModelA",2032,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.712021623483232
"2024-03-01","ModelA",2033,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.701949257325078
"2024-03-01","ModelA",2034,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.572894127412189
"2024-03-01","ModelA",2035,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.550897785842204
"2024-03-01","ModelA",2036,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.538589780116366
"2024-03-01","ModelA",2037,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.429733751798316
"2024-03-01","ModelA",2038,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.375173029645952
"2024-03-01","ModelA",2039,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.310535945347262
"2024-03-01","ModelA",2040,"statusquo",81,"ABC","15-49","Total","General population","hiv_incidence",0.277822436909205
"2024-03-01","ModelA",2023,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",1.21875601954046
"2024-03-01","ModelA",2024,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",1.16857317077595
"2024-03-01","ModelA",2025,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",1.10601298817807
"2024-03-01","ModelA",2026,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",1.04499940855295
"2024-03-01","ModelA",2027,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",1.03215973875405
"2024-03-01","ModelA",2028,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",1.06714415640168
"2024-03-01","ModelA",2029,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.936014638071767
"2024-03-01","ModelA",2030,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.823154982140297
"2024-03-01","ModelA",2031,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.783897845118311
"2024-03-01","ModelA",2032,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.697475801407217
"2024-03-01","ModelA",2033,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.667915916126913
"2024-03-01","ModelA",2034,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.634610478612935
"2024-03-01","ModelA",2035,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.526037305072492
"2024-03-01","ModelA",2036,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.440635325390695
"2024-03-01","ModelA",2037,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.423332214900676
"2024-03-01","ModelA",2038,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.36403843863081
"2024-03-01","ModelA",2039,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.307253252697761
"2024-03-01","ModelA",2040,"statusquo",82,"ABC","15-49","Total","General population","hiv_incidence",0.264233874893922
"2024-03-01","ModelA",2023,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",1.30071870863132
"2024-03-01","ModelA",2024,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",1.1738198438572
"2024-03-01","ModelA",2025,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",1.19656679952827
"2024-03-01","ModelA",2026,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",1.10961239862286
"2024-03-01","ModelA",2027,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.987944695749793
"2024-03-01","ModelA",2028,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",1.04527726253401
"2024-03-01","ModelA",2029,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.910385437361103
"2024-03-01","ModelA",2030,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.813770107594217
"2024-03-01","ModelA",2031,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.762038912790047
"2024-03-01","ModelA",2032,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.746953042800531
"2024-03-01","ModelA",2033,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.624521846679584
"2024-03-01","ModelA",2034,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.600741971362856
"2024-03-01","ModelA",2035,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.522029103311884
"2024-03-01","ModelA",2036,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.515084437271727
"2024-03-01","ModelA",2037,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.436207539851594
"2024-03-01","ModelA",2038,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.412390691348003
"2024-03-01","ModelA",2039,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.309865287986628
"2024-03-01","ModelA",2040,"statusquo",83,"ABC","15-49","Total","General population","hiv_incidence",0.248342929392488
"2024-03-01","ModelA",2023,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",1.14789172182172
"2024-03-01","ModelA",2024,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",1.09048604575508
"2024-03-01","ModelA",2025,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",1.14508046931311
"2024-03-01","ModelA",2026,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",1.09264800027178
"2024-03-01","ModelA",2027,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",1.04652453129844
"2024-03-01","ModelA",2028,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.915958760887115
"2024-03-01","ModelA",2029,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",1.01094563558334
"2024-03-01","ModelA",2030,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.830685885784993
"2024-03-01","ModelA",2031,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.807324010569615
"2024-03-01","ModelA",2032,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.682827031503901
"2024-03-01","ModelA",2033,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.651871618163028
"2024-03-01","ModelA",2034,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.603883022611033
"2024-03-01","ModelA",2035,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.577662722603811
"2024-03-01","ModelA",2036,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.4791539876481
"2024-03-01","ModelA",2037,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.462704906182346
"2024-03-01","ModelA",2038,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.393053656625041
"2024-03-01","ModelA",2039,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.315840621890251
"2024-03-01","ModelA",2040,"statusquo",84,"ABC","15-49","Total","General population","hiv_incidence",0.267346926814045
"2024-03-01","ModelA",2023,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",1.24015949959794
"2024-03-01","ModelA",2024,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",1.14901087610923
"2024-03-01","ModelA",2025,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",1.12096965869306
"2024-03-01","ModelA",2026,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",1.05415194780584
"2024-03-01","ModelA",2027,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",1.10465122688001
"2024-03-01","ModelA",2028,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.929149714990431
"2024-03-01","ModelA",2029,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.925575691846515
"2024-03-01","ModelA",2030,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.855129623856227
"2024-03-01","ModelA",2031,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.811658672211662
"2024-03-01","ModelA",2032,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.689872074475142
"2024-03-01","ModelA",2033,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.731250545145684
"2024-03-01","ModelA",2034,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.657170865714325
"2024-03-01","ModelA",2035,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.470837359126772
"2024-03-01","ModelA",2036,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.493637756629461
"2024-03-01","ModelA",2037,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.458907751271185
"2024-03-01","ModelA",2038,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.394598935168451
"2024-03-01","ModelA",2039,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.315604233056687
"2024-03-01","ModelA",2040,"statusquo",85,"ABC","15-49","Total","General population","hiv_incidence",0.249784750402704
"2024-03-01","ModelA",2023,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",1.25367180220006
"2024-03-01","ModelA",2024,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",1.12100089223378
"2024-03-01","ModelA",2025,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",1.0873895690197
"2024-03-01","ModelA",2026,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",1.0346291430974
"2024-03-01","ModelA",2027,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",1.09177272723308
"2024-03-01","ModelA",2028,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.982366517203726
"2024-03-01","ModelA",2029,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.916352787855173
"2024-03-01","ModelA",2030,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.824143542158496
"2024-03-01","ModelA",2031,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.730158257803303
"2024-03-01","ModelA",2032,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.719280819162474
"2024-03-01","ModelA",2033,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.627590145188002
"2024-03-01","ModelA",2034,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.579340042376206
"2024-03-01","ModelA",2035,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.551081162580812
"2024-03-01","ModelA",2036,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.543275799676904
"2024-03-01","ModelA",2037,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.414218231612576
"2024-03-01","ModelA",2038,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.376989371206878
"2024-03-01","ModelA",2039,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.279501864549376
"2024-03-01","ModelA",2040,"statusquo",86,"ABC","15-49","Total","General population","hiv_incidence",0.261378863525527
"2024-03-01","ModelA",2023,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",1.27796691332969
"2024-03-01","ModelA",2024,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",1.22898297763491
"2024-03-01","ModelA",2025,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",1.03883742360519
"2024-03-01","ModelA",2026,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",1.04685244052744
"2024-03-01","ModelA",2027,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.958687059472899
"2024-03-01","ModelA",2028,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.851954233811044
"2024-03-01","ModelA",2029,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.789061794848753
"2024-03-01","ModelA",2030,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.780987075371339
"2024-03-01","ModelA",2031,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.709777596103048
"2024-03-01","ModelA",2032,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.738699155401136
"2024-03-01","ModelA",2033,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.680106721572873
"2024-03-01","ModelA",2034,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.587252724354593
"2024-03-01","ModelA",2035,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.521150442666238
"2024-03-01","ModelA",2036,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.486128507171568
"2024-03-01","ModelA",2037,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.45263461936677
"2024-03-01","ModelA",2038,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.361546033471352
"2024-03-01","ModelA",2039,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.309595429188731
"2024-03-01","ModelA",2040,"statusquo",87,"ABC","15-49","Total","General population","hiv_incidence",0.257762977369288
"2024-03-01","ModelA",2023,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",1.27304836848355
"2024-03-01","ModelA",2024,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",1.19518298240185
"2024-03-01","ModelA",2025,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",1.17137073939552
"2024-03-01","ModelA",2026,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.977910207679263
"2024-03-01","ModelA",2027,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",1.0556498276636
"2024-03-01","ModelA",2028,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.958892095305997
"2024-03-01","ModelA",2029,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.932843075417901
"2024-03-01","ModelA",2030,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.850280882174516
"2024-03-01","ModelA",2031,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.796018195973942
"2024-03-01","ModelA",2032,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.693543730376768
"2024-03-01","ModelA",2033,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.68717371502243
"2024-03-01","ModelA",2034,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.599523623831973
"2024-03-01","ModelA",2035,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.488201950886096
"2024-03-01","ModelA",2036,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.472482576378321
"2024-03-01","ModelA",2037,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.453391367116091
"2024-03-01","ModelA",2038,"statusquo",88,"ABC","15-49","Total","General population","hiv_incidence",0.346341373774839
